False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.003246753246753247,0.80711603
0.0,0.016233766233766232,0.7760393
0.002617801047120419,0.016233766233766232,0.7665022
0.002617801047120419,0.01948051948051948,0.75508785
0.005235602094240838,0.01948051948051948,0.7437084
0.005235602094240838,0.045454545454545456,0.72086596
0.007853403141361256,0.045454545454545456,0.71552104
0.007853403141361256,0.05194805194805195,0.71268654
0.010471204188481676,0.05194805194805195,0.7084348
0.010471204188481676,0.06168831168831169,0.7029128
0.013089005235602094,0.06168831168831169,0.70066184
0.013089005235602094,0.06493506493506493,0.6946274
0.015706806282722512,0.06493506493506493,0.6936637
0.015706806282722512,0.08441558441558442,0.6847575
0.01832460732984293,0.08441558441558442,0.6745067
0.01832460732984293,0.09090909090909091,0.6709787
0.020942408376963352,0.09090909090909091,0.67074215
0.020942408376963352,0.12012987012987013,0.6620748
0.020942408376963352,0.1266233766233766,0.66144615
0.02356020942408377,0.1266233766233766,0.6610853
0.02356020942408377,0.14935064935064934,0.6530023
0.028795811518324606,0.14935064935064934,0.64943814
0.028795811518324606,0.15584415584415584,0.6449155
0.031413612565445025,0.15584415584415584,0.64209205
0.031413612565445025,0.17857142857142858,0.63482714
0.031413612565445025,0.18506493506493507,0.6334601
0.031413612565445025,0.18831168831168832,0.63325524
0.034031413612565446,0.18831168831168832,0.62881994
0.034031413612565446,0.19480519480519481,0.62581253
0.03664921465968586,0.19480519480519481,0.62467915
0.03664921465968586,0.2077922077922078,0.61872536
0.03926701570680628,0.2077922077922078,0.6185706
0.04450261780104712,0.2077922077922078,0.61734426
0.04450261780104712,0.21103896103896103,0.61621714
0.04712041884816754,0.21103896103896103,0.61432666
0.04712041884816754,0.21753246753246752,0.6097638
0.049738219895287955,0.21753246753246752,0.60955465
0.049738219895287955,0.22077922077922077,0.6090155
0.05235602094240838,0.22077922077922077,0.60820526
0.05235602094240838,0.23376623376623376,0.60451406
0.05759162303664921,0.23376623376623376,0.6006359
0.05759162303664921,0.237012987012987,0.6000859
0.060209424083769635,0.237012987012987,0.5994699
0.060209424083769635,0.24675324675324675,0.5945391
0.06282722513089005,0.24675324675324675,0.5938629
0.06282722513089005,0.2597402597402597,0.59286535
0.06806282722513089,0.2597402597402597,0.59181243
0.06806282722513089,0.262987012987013,0.5911787
0.07329842931937172,0.262987012987013,0.5903556
0.07329842931937172,0.2824675324675325,0.5790775
0.07591623036649214,0.2824675324675325,0.57836735
0.07591623036649214,0.2987012987012987,0.57238394
0.08115183246073299,0.2987012987012987,0.5701484
0.08115183246073299,0.30194805194805197,0.5687458
0.08376963350785341,0.30194805194805197,0.56862634
0.08376963350785341,0.3051948051948052,0.5681309
0.08900523560209424,0.3051948051948052,0.5668027
0.08900523560209424,0.3409090909090909,0.55479693
0.09162303664921466,0.3409090909090909,0.55454254
0.09162303664921466,0.34415584415584416,0.55211157
0.09424083769633508,0.34415584415584416,0.5520183
0.09424083769633508,0.35714285714285715,0.54683113
0.0968586387434555,0.35714285714285715,0.54640996
0.0968586387434555,0.36038961038961037,0.54619604
0.10471204188481675,0.36038961038961037,0.54371035
0.10471204188481675,0.37012987012987014,0.5435788
0.10732984293193717,0.37012987012987014,0.54233235
0.10732984293193717,0.38636363636363635,0.53915817
0.1099476439790576,0.38636363636363635,0.53796417
0.1099476439790576,0.39285714285714285,0.53659767
0.112565445026178,0.39285714285714285,0.536352
0.112565445026178,0.40584415584415584,0.53506273
0.11518324607329843,0.40584415584415584,0.5350028
0.11518324607329843,0.4090909090909091,0.5312154
0.12303664921465969,0.4090909090909091,0.52763265
0.12303664921465969,0.4155844155844156,0.52723
0.1256544502617801,0.4155844155844156,0.5255878
0.1256544502617801,0.41883116883116883,0.52546424
0.13089005235602094,0.41883116883116883,0.52358246
0.13089005235602094,0.4253246753246753,0.5212753
0.13089005235602094,0.42857142857142855,0.52091914
0.13350785340314136,0.42857142857142855,0.5204814
0.13350785340314136,0.43506493506493504,0.5187224
0.13612565445026178,0.43506493506493504,0.518704
0.13612565445026178,0.4383116883116883,0.5184032
0.1387434554973822,0.4383116883116883,0.5176064
0.1387434554973822,0.4448051948051948,0.51726633
0.14136125654450263,0.4448051948051948,0.5171978
0.14136125654450263,0.461038961038961,0.51351887
0.14921465968586387,0.461038961038961,0.51176316
0.14921465968586387,0.4675324675324675,0.511014
0.1518324607329843,0.4675324675324675,0.5088881
0.1518324607329843,0.4707792207792208,0.50870675
0.1544502617801047,0.4707792207792208,0.50861526
0.1544502617801047,0.474025974025974,0.50839245
0.15706806282722513,0.474025974025974,0.5076506
0.15706806282722513,0.4772727272727273,0.5074902
0.15968586387434555,0.4772727272727273,0.5069321
0.15968586387434555,0.4805194805194805,0.5067705
0.16230366492146597,0.4805194805194805,0.5064291
0.16230366492146597,0.4837662337662338,0.5061696
0.1649214659685864,0.4837662337662338,0.50578964
0.1649214659685864,0.4967532467532468,0.5042034
0.16753926701570682,0.4967532467532468,0.5034866
0.16753926701570682,0.5,0.50342536
0.1806282722513089,0.5,0.49808076
0.1806282722513089,0.5032467532467533,0.49805042
0.18586387434554974,0.5032467532467533,0.49685422
0.18586387434554974,0.5064935064935064,0.49594203
0.18848167539267016,0.5064935064935064,0.49569705
0.18848167539267016,0.512987012987013,0.4939136
0.18848167539267016,0.5194805194805194,0.4938386
0.193717277486911,0.5194805194805194,0.48860183
0.193717277486911,0.5227272727272727,0.4885799
0.19633507853403143,0.5227272727272727,0.48809054
0.19633507853403143,0.5292207792207793,0.48714438
